Timestamp [Local],Value
3/1/2021 22:02:15,32.22058868
3/1/2021 23:02:15,35
3/2/2021 0:02:15,34
3/2/2021 1:02:15,27.64348984
3/2/2021 2:02:15,35
3/2/2021 3:02:15,33.8518486
3/2/2021 4:02:15,29.23300934
3/2/2021 5:02:15,33.48199844
3/2/2021 6:02:15,34
3/2/2021 7:02:15,29
3/2/2021 8:02:15,35.1413002
3/2/2021 9:02:15,34
3/2/2021 10:02:15,26.07127953
3/2/2021 11:02:15,33
3/2/2021 12:02:15,41.17308044
3/2/2021 13:02:15,22.16583061
3/2/2021 14:02:15,29.47126007
3/2/2021 15:02:15,23.8925209
3/2/2021 16:02:15,24.16666985
3/2/2021 17:02:15,27
3/2/2021 18:02:15,28.32164955
3/2/2021 19:02:15,23
3/2/2021 20:02:15,31
3/2/2021 21:02:15,30
3/2/2021 22:02:15,23
3/2/2021 23:02:15,30.96875
3/3/2021 0:02:15,30.9220295
3/3/2021 1:02:15,25.81481934
3/3/2021 2:02:15,31
3/3/2021 3:02:15,29
3/3/2021 4:02:15,21
3/3/2021 5:02:15,26.30693054
3/3/2021 6:02:15,30.10345078
3/3/2021 7:02:15,26.25
3/3/2021 8:02:15,22.03772926
3/3/2021 9:02:15,31
3/3/2021 10:02:15,30
3/3/2021 11:02:15,24.51049042
3/3/2021 12:02:15,30
3/3/2021 13:02:15,28.80702019
3/3/2021 14:02:15,24.42760086
3/3/2021 15:02:15,26.68965912
3/3/2021 16:02:15,20
3/3/2021 17:02:15,22.52940941
3/3/2021 18:02:15,29
3/3/2021 19:02:15,20.66980934
3/3/2021 20:02:15,28.28644943
3/3/2021 21:02:15,29.98103905
3/3/2021 22:02:15,27.34671974
3/3/2021 23:02:15,32
3/4/2021 0:02:15,25
3/4/2021 1:02:15,23.61252975
3/4/2021 2:02:15,18
3/4/2021 3:02:15,22.30373955
3/4/2021 4:02:15,18
3/4/2021 5:02:15,22.45072937
3/4/2021 6:02:15,34.76657867
3/4/2021 7:02:15,38
3/4/2021 8:02:15,40
3/4/2021 9:02:15,38
3/4/2021 10:02:15,32.98950958
3/4/2021 11:02:15,39
3/4/2021 12:02:15,39
3/4/2021 13:02:15,29.14962959
3/4/2021 14:02:15,42
3/4/2021 15:02:15,49.19643021
3/4/2021 16:02:15,48
3/4/2021 17:02:15,44.46247101
3/4/2021 18:02:15,44
3/4/2021 19:02:15,45.02973938
3/4/2021 20:02:15,50.20634842
